#Name	TATA-box	Inr	CCAAT-box	GC-box
Eif4e2_2	0	0	0	1
Rhebl1_1	0	0	1	1
Olig1_1	1	1	1	0
AK043174_1	1	0	0	1
Hpse2_1	1	0	0	0
Tesc_1	1	0	0	1
Vangl2_1	0	1	0	1
Slc13a4_1	0	0	1	0
4930579G24Rik_1	0	1	1	1
Ndufa1_1	0	1	0	0
Csmd2_1	0	0	0	1
H60b_2	0	1	0	0
KY467871_1	0	0	0	1
Ephx2_1	0	1	0	1
Lhx2_1	0	1	0	1
Fam78a_1	0	1	0	0
Mttp_1	0	1	0	0
Sema5a_2	1	0	0	1
KY468034_1	0	0	1	0
Dimt1_1	0	0	0	1
Mul1_1	0	0	0	0
Foxj3_1	0	0	0	1
AK017104_1	0	1	0	0
Clic4_1	0	0	0	1
Wdr63_1	0	0	1	0
Plxnb2_1	0	0	0	1
Fam71d_1	0	0	0	0
3110056K07Rik_1	0	0	0	1
Cnnm1_1	0	0	0	1
1700016G22Rik_1	0	0	0	0
Rpl22l1_1	1	0	0	1
4930451G09Rik_1	0	0	0	1
Dcaf11_3	0	1	1	0
Miip_1	0	0	1	1
Cnot11_1	0	0	0	1
Gata4_1	0	1	1	1
Mcpt8_1	1	0	0	0
Capn13_1	1	0	0	0
Pdp2_1	0	1	1	1
Zfp119a_2	0	0	0	0
Has2_1	1	0	1	1
Mettl24_1	0	1	0	0
Ap4m1_1	0	0	1	1
Ceacam2_2	0	1	0	0
Noct_2	0	1	0	0
Ciapin1_2	0	0	0	1
Slco2b1_2	0	1	0	0
Clcn2_1	0	1	0	0
Bcl2a1c_1	0	1	0	0
Arrb1_1	0	0	0	1
Psg18_1	1	0	0	0
Tsn_1	0	0	0	0
2310065F04Rik_1	0	0	0	1
Zfp595_1	0	1	0	0
Krtap6-5_1	1	0	0	0
Golph3l_1	0	0	1	1
Mapk8ip2_1	0	1	0	0
Camk2d_3	0	0	0	1
Mark2_1	0	0	0	1
Foxo1_1	0	1	1	1
Gna12_1	0	0	1	1
Sh2d2a_2	0	0	0	0
Pcdhac1_1	0	0	0	1
Gm9733_1	1	1	0	0
Abcf1_1	0	0	0	1
Ptprq_1	0	1	0	1
Osbp_1	0	0	1	1
Kctd21_2	0	0	0	0
Zc2hc1c_1	0	1	0	0
Mapkbp1_1	0	1	0	0
Fer1l4_1	0	1	0	0
Snord33_1	0	0	0	0
Gm4951_1	1	0	1	0
Arhgap26_2	0	1	0	0
Lima1_1	0	0	0	0
Ccdc7a_1	0	0	0	1
Reg3g_2	0	0	0	0
Socs3_2	0	0	0	1
Krt42_2	1	0	0	0
Azin2_1	1	0	1	1
Kcnj14_1	0	1	0	0
Clnk_1	0	1	0	0
4833422C13Rik_1	0	1	0	0
Mvb12b_2	0	0	0	0
Atg2b_1	0	0	0	1
Egfr_1	0	0	0	0
VH10_1	0	0	0	0
Traf4_1	0	1	0	1
Artn_1	0	1	0	0
Piezo1_1	1	0	0	0
Defb15_1	1	0	0	0
Spn_1	0	1	0	1
Gnai1_1	0	0	0	0
2310020H05Rik_1	1	1	0	1
Mir484_1	0	1	0	1
Cers4_2	0	0	0	0
Med12_3	0	0	0	1
Ildr1_1	0	0	0	1
Mcoln2_1	1	0	0	1
Mir6357_1	0	0	1	0
Pdik1l_1	0	0	0	1
Rsl24d1_1	0	1	0	0
Cd69_1	1	0	0	0
Fabp7_1	1	0	0	1
Nrp2_3	0	1	0	0
Fut7_2	0	0	0	0
AK047978_1	0	1	0	0
Myh10_2	0	0	1	0
2610301B20Rik_1	0	0	0	0
Enpp3_1	1	0	1	0
Sulf1_3	0	0	0	0
Klra22_1	0	1	0	1
Foxf2_1	0	0	1	0
Ldhb_1	0	1	0	0
Lif_2	0	1	0	0
Npas4_1	1	0	1	0
Gm6034_1	0	1	1	0
Slc25a54_1	0	0	0	0
Kif5b_2	0	0	1	1
Sox5_1	0	1	0	0
Btnl10_1	0	0	0	0
Tyrp1_1	0	0	0	1
Sipa1l1_1	0	1	0	0
Abcc10_1	0	0	0	1
Sec23b_1	0	0	1	1
Nmur2_1	0	0	1	1
Tbx5_2	0	0	1	0
Ly6e_3	0	1	0	0
Mir16-1_1	0	0	0	0
Chchd10_1	0	1	0	1
Podxl_1	0	1	0	1
AK137033_1	0	1	1	0
Pitpnc1_3	0	1	0	0
Akr1c20_1	0	1	0	0
4930486F22Rik_1	0	1	0	0
Chd4_2	0	0	1	0
Timm8a1_1	0	0	0	1
Krt18_1	1	0	0	1
Prg4_1	1	0	0	0
Zfp112_1	0	0	0	1
Entpd5_1	0	0	0	0
Zcchc14_1	0	0	0	0
Clip1_3	0	1	1	0
Dbf4_1	0	0	0	1
Krt71_1	1	1	0	0
Mrpl38_1	0	0	0	1
Scnn1a_1	0	1	0	1
4930407G08Rik_1	0	0	0	0
Ndufaf2_1	0	1	1	0
Mdm4_2	0	1	0	0
Shc4_1	0	1	1	1
Ccdc61_1	0	0	0	1
Lrrc43_1	0	0	0	0
Timm21_1	0	0	0	1
Mphosph8_1	0	0	1	1
Pias2_1	0	0	0	0
Rasgrp3_1	0	0	0	0
Vps36_1	0	0	0	0
Cdk6_1	0	0	0	0
Stx19_1	0	1	0	0
Hspa1a_1	1	1	1	1
Sox12_1	0	1	0	0
Msl2_1	0	1	0	0
1700028D13Rik_1	0	0	0	1
Rnf114_1	0	0	0	1
1700007P06Rik_1	0	1	0	0
Cyhr1_2	0	1	0	1
C2cd2l_1	0	1	0	1
Rnd2_2	0	0	0	1
Rtl3_1	1	1	0	0
Opn4_1	1	0	0	0
Iqcf4_1	0	1	0	0
Epx_1	1	0	0	1
Med23_1	0	1	0	0
Fam122b_1	0	0	1	1
Cyp3a59_1	1	0	0	0
Htr7_1	0	0	0	1
Trim15_1	0	1	0	1
Slc22a13b-ps_1	0	0	0	0
Ndufaf5_1	0	0	0	0
Adgrb1_3	0	0	0	1
2610306M01Rik_1	0	0	0	1
Tubb2a_1	1	0	0	1
Slco1a4_1	0	1	1	0
Tbc1d16_1	0	0	0	1
Sowahd_1	0	1	0	0
Flywch1_1	0	0	1	1
Rnf38_2	0	0	0	0
Prr9_1	1	1	1	0
Evc_1	0	0	0	0
Slc29a1_3	1	0	0	0
Tmem159_1	0	0	0	1
Tmie_1	0	1	1	1
Brd2_2	0	0	0	1
Pan3_1	0	0	0	1
Tbrg4_1	0	1	0	1
Lilr4b_1	0	0	0	1
Armc7_1	0	1	0	1
Tada1_1	0	0	0	1
Wdfy2_1	0	0	1	0
Fkbp5_3	0	0	0	1
Mlec_1	0	0	1	0
A630095E13Rik_1	1	0	1	0
L3hypdh_1	0	0	1	1
Tgfb2_1	1	0	0	0
Senp1_1	0	1	0	1
Hist3h2ba_1	0	0	1	0
Itsn2_2	0	0	1	1
Nkx2-1_2	0	1	0	0
Lrrc49_1	0	0	0	1
Nipsnap3a_1	0	0	0	1
Lef1_2	1	0	0	1
Emg1_2	0	0	0	1
Setd1a_1	0	0	0	0
Evi2_1	0	0	0	1
Hspa14_1	0	0	1	0
Psmd14_2	0	0	0	0
Bmp7_1	0	0	0	0
Trim39_1	0	1	0	0
Rhobtb2_1	0	0	0	1
Cpxcr1_2	1	0	0	0
Rgma_3	0	0	0	0
Mirlet7b_1	0	0	0	1
Pxmp4_1	0	1	1	0
Mphosph10_1	0	1	1	1
Luzp2_2	0	1	0	0
Txndc5_1	0	1	0	1
Grid2_1	0	0	0	0
H2-Q1_1	1	1	0	1
Otud6b_1	0	0	1	1
Ssbp2_1	0	1	1	1
Nup153_1	0	1	0	0
Tead3_2	0	0	0	1
Xpo1_2	0	0	1	1
Yars_1	0	1	0	1
Hist1h4b_1	1	1	0	0
Cherp_1	0	0	0	0
Tbxas1_3	1	0	0	0
Ly6a_1	0	1	1	1
Hsd17b1_1	0	0	1	1
Slitrk3_2	0	0	1	1
Eml1_2	0	0	0	0
Defb8_1	1	1	0	0
Arnt2_1	0	1	0	0
Btbd3_1	0	1	1	0
Catsper3_1	0	0	0	0
Abcg3_1	0	0	0	1
1700007J10Rik_1	0	1	0	1
Fam207a_1	0	1	0	0
Mlxipl_1	0	0	1	1
Rpusd1_1	0	0	1	1
Gcm1_1	0	1	1	0
Ccin_1	0	1	0	1
Msln_1	0	1	0	1
Fam192a_1	0	0	1	0
Zfp451_1	0	1	0	0
Dmrtc1a_1	0	1	1	1
Copb1_1	0	0	0	0
Adcyap1r1_2	0	0	1	1
Med27_2	0	1	0	0
Galk2_1	0	1	0	1
Man2b1_1	0	0	0	1
Mrap_1	0	1	0	0
Gzmg_1	1	1	0	0
Cel_1	1	0	0	0
Pelp1_1	0	0	0	1
Cep128_2	0	0	0	0
AK042797_1	0	0	0	1
Auh_1	0	0	0	1
Hemk1_1	0	0	0	0
Utrn_1	0	1	0	1
Chrna2_1	0	1	0	0
Magi2_1	0	1	0	1
Prss41_1	0	0	0	0
Lsm14a_1	0	0	0	0
Mir411_1	0	0	0	0
Itga2b_3	0	0	0	1
Lzts2_1	0	0	0	1
Cc2d1b_1	0	1	0	1
Zfp523_1	0	0	0	0
Vta1_1	0	0	0	0
Coro2b_2	0	0	0	1
Mir448_1	0	0	1	1
Mamld1_1	0	0	0	1
Lyrm1_1	0	0	0	1
Zdhhc5_1	0	1	1	0
AK019796_1	1	0	1	1
Supv3l1_1	0	0	0	0
Pex16_2	0	0	0	0
Gdf5_1	0	0	0	0
Capn11_1	0	1	0	0
Htr1d_1	0	1	0	1
Trappc10_1	0	0	0	1
Cyp3a13_1	0	1	1	0
Matk_2	0	0	0	0
Cntrob_1	0	0	1	1
AK157878_1	0	0	0	1
Lmx1a_1	0	1	0	1
Exosc8_1	0	0	0	0
Tunar_1	0	0	0	0
Eif5_2	0	0	0	0
Tcp11l1_1	0	0	0	0
Nfya_1	0	0	0	1
Rflna_1	0	0	0	0
Nfe2l1_4	0	0	1	0
Gabbr2_1	0	1	0	0
AK134234_1	0	1	0	0
Tmem206_1	0	0	0	0
Klhl22_1	0	1	0	1
Rasip1_1	0	1	0	1
Naa35_1	0	0	0	1
Abcd2_1	0	0	1	0
Mcf2_1	0	0	0	0
Nav1_1	0	1	0	0
Hist1h2ac_1	1	0	1	1
Ak3_1	0	1	0	1
Fxyd5_1	0	1	0	0
Gsdmc3_1	1	0	0	0
Gh_1	1	1	0	1
Krt35_1	1	0	0	0
Elmod3_1	0	0	0	1
Slc25a33_1	0	0	0	1
Sycp2_1	0	0	0	1
Lfng_1	1	1	1	1
AK140632_1	0	0	1	1
Pcid2_2	1	0	0	1
Vill_2	0	0	0	1
Cops6_1	0	0	0	1
Ranbp17_1	0	1	0	0
Timm10b_2	0	0	0	1
Thsd7b_1	0	0	0	0
Golga7b_1	0	0	0	0
Slc25a32_1	0	0	0	1
Gm10767_1	0	0	0	0
Ccnk_1	0	1	0	1
Dtnb_1	0	0	0	1
Cyp2d22_1	0	1	0	1
Ints2_2	0	1	0	1
Zmpste24_1	0	1	0	0
5430427M07Rik_1	1	0	1	1
Slc35e1_1	0	0	1	1
Mir148a_1	0	0	0	0
Cir1_1	0	0	0	1
Cd8a_2	0	0	0	0
Slco2a1_1	1	1	0	1
Anln_1	0	0	0	1
Tpcn2_1	0	0	1	1
Uprt_1	0	0	0	0
Pigx_1	0	0	0	0
Gprc5b_1	0	0	0	1
Ascc2_1	0	0	0	1
Ptp4a2_1	0	0	0	0
Ncoa2_1	0	1	0	1
Tpm4_1	0	1	0	1
Adamtsl2_1	1	1	0	0
Cfap77_1	0	1	0	1
Pigr_1	0	1	0	0
Cep120_1	0	0	0	1
Cbs_2	0	1	0	0
Chordc1_1	0	0	0	0
Parm1_1	0	1	0	0
Mirt1_2	0	1	0	0
Bst2_1	0	1	0	1
Dlx1as_1	1	1	0	0
Polq_1	0	0	0	0
Adap2_1	0	0	0	1
Nedd1_1	1	1	0	0
Arpc4_2	0	0	0	0
Col27a1_2	0	0	0	0
Snrpe_1	0	0	0	0
Resp18_1	0	1	1	1
Ipo13_1	0	1	1	0
Aldh1l2_1	0	1	0	1
BC049717_1	0	1	0	0
Akap7_2	1	1	0	0
Slc41a3_3	0	0	0	1
Nup214_1	0	0	1	1
Pnck_1	0	1	0	1
Nfkbil1_1	0	0	0	0
Cndp2_2	0	1	1	0
Pou4f1_1	0	0	0	0
Pdk2_1	0	0	1	0
Elavl3_1	1	1	1	0
Itgax_1	0	1	0	1
1700019E08Rik_1	0	0	1	0
Slitrk4_1	1	0	0	1
Mgat5_1	0	0	0	0
Exoc5_2	0	0	0	0
Tmem40_2	0	0	1	1
Spats2_1	0	1	0	1
Mgat1_1	0	1	0	1
Fbxo10_1	0	1	0	1
Yipf5_1	0	1	0	1
Rab3a_1	1	0	1	1
Tfpi_1	1	0	0	0
Islr2_2	0	0	0	0
Itgb4_2	0	1	0	0
Ran_2	0	0	0	0
Slc28a2_2	1	0	0	0
Osbpl1a_4	0	1	0	0
Lyzl1_2	0	0	0	0
Oxct1_2	0	0	0	0
Ndufaf3_2	0	0	0	1
Tspan4_1	0	0	0	1
AK036422_1	0	1	0	1
Rnf112_1	0	0	1	0
Zscan2_1	0	0	0	0
KY964551_1	0	0	0	0
Gm11562_1	1	1	0	0
Scgb2b26_1	1	0	0	1
Rps14_1	0	1	0	1
Mir7-1_1	0	0	1	0
Mtcp1_1	0	1	0	0
Lrrc2_1	1	0	0	0
1700066N21Rik_1	0	1	1	0
2300002M23Rik_1	1	1	0	0
Tyrobp_1	0	1	0	0
Tbcc_1	0	0	1	1
Krt24_1	0	1	1	0
Sult1c2_2	1	0	0	0
Sec61g_1	0	0	0	0
Parpbp_1	0	0	1	0
4930583K01Rik_1	0	0	1	1
Myl4_1	0	0	0	1
Ipmk_1	0	1	0	0
Mybpc2_1	1	0	0	0
Rhbdl3_1	0	0	0	0
Rfc5_1	0	1	0	1
Zeb2_1	0	1	0	0
Btbd7_2	1	0	1	1
2410003L11Rik_1	0	1	0	1
Gpr19_2	0	1	0	0
Arfrp1_1	0	0	0	1
Jade1_3	0	0	0	0
Usf1_1	0	1	1	0
Engase_1	0	1	1	1
Rorb_2	0	1	0	0
Wdr83os_1	1	0	0	0
Tom1l2_1	0	1	1	1
Uggt1_1	0	0	0	1
Usp45_1	0	1	0	1
Mir1932_1	0	0	0	0
Asxl1_1	0	1	0	0
Meox1_2	1	0	0	0
Ins2_1	1	1	0	0
Otop3_1	0	1	1	1
Gm16432_1	0	0	0	1
Slk_1	0	0	0	0
Slc22a16_1	0	0	0	0
Xrcc1_2	0	0	1	0
Gclc_2	0	0	0	0
Pon2_1	0	1	0	0
Gja1_2	0	0	1	0
Gmpr2_1	0	0	0	0
Rwdd2a_1	0	0	1	1
Myb_2	0	0	0	0
Hsd17b7_1	0	1	0	1
Mirlet7a-1_1	0	0	0	0
Ikbke_1	0	0	0	0
Actr3_2	0	1	0	1
Fbxl7_1	0	0	0	0
Urgcp_2	0	1	0	1
F730043M19Rik_2	0	0	0	0
Ube2i_3	0	0	1	1
Ttll12_2	0	0	0	0
Cxcr4_1	1	1	0	1
Msi1_1	0	1	0	1
Atp1b1_2	0	1	0	0
Actrt3_1	0	1	0	0
Tmem59l_1	0	1	0	0
Ube2l6_1	0	1	0	0
Ndnf_1	0	1	0	1
Rest_1	0	0	0	1
Pqlc2_1	0	0	0	0
Siah1b_2	0	0	0	1
AK148054_1	1	0	0	1
Camk4_1	0	0	0	0
Sntb1_1	0	0	0	0
Nsun6_1	0	0	1	1
Slamf6_2	0	0	0	0
Chrdl1_1	0	1	0	1
Tcp11x2_1	0	1	1	0
Igf2bp1_1	1	0	0	0
Tmem202_1	0	0	0	0
Dnajc5_1	0	1	0	1
Papss2_1	1	1	0	1
Ivl_1	1	0	0	0
2900011O08Rik_1	0	0	0	0
Lrrc14_1	0	0	1	0
Mri1_1	0	0	0	0
Mmp14_1	0	1	0	1
Myrfl_1	0	1	0	0
Sgk1_3	0	1	0	0
2310068J16Rik_1	0	0	0	1
Agbl4_1	0	0	0	1
Snx21_1	0	0	0	1
Nisch_1	0	1	0	1
Sec24b_1	0	1	0	0
Phf21a_2	0	0	0	0
Kpnb1_1	0	1	1	0
Wwp1_2	0	1	0	0
AK138554_1	0	0	0	0
Nedd4_3	0	0	0	0
Smarcd3_1	0	1	0	0
Trip12_2	0	0	0	1
Card19_2	1	0	0	0
Gm4894_1	0	1	0	0
Tnfrsf21_1	0	1	0	0
Retreg2_1	0	0	0	0
Asb13_1	0	1	0	0
Gpt2_1	0	0	0	1
Mptx2_1	1	0	0	0
Krtap16-1_1	1	1	0	0
Atxn1_2	0	0	0	0
1700027F09Rik_1	0	0	0	0
Lcn12_1	0	1	1	0
Hal_2	1	0	0	0
Zdhhc7_1	0	1	0	0
AW549877_1	0	0	1	1
Nol7_1	0	1	0	1
Usp24_1	0	0	0	1
Cflar_1	0	0	1	1
Sos1_1	0	1	0	1
Htr3a_1	0	1	0	0
Aqp5_2	0	0	0	0
Dazap2_1	0	0	0	1
Dcps_1	0	0	0	0
Evx1_1	0	1	0	0
1700009J07Rik_1	0	1	1	0
Ssmem1_2	0	0	0	1
Pira6_1	0	1	0	1
Clcn1_1	1	1	0	1
Vwa3a_2	0	0	0	0
Mir5103_1	1	1	0	0
Rasl2-9_1	0	0	0	0
Cd200r4_2	1	1	0	0
Ndufv3_1	0	0	0	1
Neu2_3	0	1	0	0
AK079709_1	0	1	0	1
Sec62_1	0	0	0	0
Mob4_1	0	1	0	1
Iqcd_1	0	0	1	1
Garem2_1	0	0	0	1
Ptgfr_1	0	0	0	0
Mrps10_2	0	1	0	1
Zfp808_2	0	0	0	0
Fbxl4_1	0	0	0	1
TCRalpha-chain_1	0	1	0	0
Rab6a_2	0	0	1	0
Mesd_2	0	0	0	1
Gm826_1	0	1	0	1
Srebf2_1	0	1	1	1
AK052909_2	0	0	0	0
Hist1h4m_1	1	0	0	1
Cnga3_1	0	0	1	0
Cldn11_1	1	1	1	0
Arv1_1	0	0	0	0
Tmem267_3	0	0	0	0
Cuta_1	0	0	1	1
Chst2_1	0	0	0	1
Cadm1_1	0	1	1	1
Prss46_1	0	1	0	1
Oxr1_2	0	0	1	0
Ccr2_2	1	1	0	0
Sh3kbp1_1	0	0	0	1
Snrpa1_1	0	1	0	0
Nfu1_1	0	1	0	1
Hnf4aos_1	1	1	0	1
Mill2_1	0	0	0	1
Ccdc34_1	0	0	0	0
Oxsm_1	0	0	0	0
Sprr2a3_1	0	0	0	1
H2-Q4_2	0	0	0	1
Ddc_3	0	0	0	0
Top1_1	1	0	0	1
Slfn14_1	0	1	0	0
Pgap2_4	0	1	0	0
Jmjd7_1	0	0	0	1
Prss12_2	0	1	0	1
Gm8624_1	0	1	0	0
Pml_2	0	0	0	0
Ep400_3	0	0	0	0
Sgk1_5	0	0	0	0
Pgs1_2	0	0	0	1
Pcsk2os2_1	0	0	1	0
Osr2_1	1	1	0	1
Rbm39_2	0	0	0	0
Klf6_1	1	0	0	1
B9d1_1	0	0	0	1
Fabp5_1	1	1	1	1
Lpo_1	1	0	0	0
Zfp937_1	0	0	1	1
Mir6941_1	0	0	0	1
Eif5_1	0	1	1	1
Unk_2	0	0	0	0
Srp19_1	0	0	0	0
Tmem204_1	0	0	0	1
Gemin5_1	1	0	1	0
Reln_1	0	0	0	1
Aox3_1	1	0	0	1
AK149321_1	0	0	0	1
Cldn5_1	0	1	1	0
Epdr1_1	0	0	0	0
Zmym5_1	0	0	0	1
Clec10a_1	0	0	0	1
Tmem47_1	0	0	0	1
AK040737_1	0	1	0	0
Tle3_1	0	0	1	0
Phgdh_1	1	0	1	1
Rnf166_1	0	1	0	1
Ralb_1	0	0	0	1
Acox1_1	0	0	0	0
A530058N18Rik_1	0	0	0	1
Otub2_1	0	0	1	1
Boll_1	0	0	0	1
Gm15319_1	0	0	0	0
Elob_1	0	0	0	1
Cobl_3	0	0	0	0
Elovl5_2	0	1	1	0
Gm15471_1	1	0	0	0
Trp53rka_1	0	0	0	1
Rhog_1	0	0	0	1
Hoxa10_1	0	0	0	0
Shisa5_3	0	0	0	0
Zscan12_1	0	0	0	0
Dnaja3_1	0	0	0	0
Slc16a14_1	1	0	0	0
Asap1_3	0	0	1	1
Pcbd1_1	0	0	0	0
Hist1h2aa_1	1	0	1	0
Pgam1_1	0	1	0	0
Vtn_2	0	0	0	0
Sigirr_2	0	1	0	1
E130006D01Rik_1	0	1	0	1
Chrna6_1	0	1	0	0
Tctex1d4_1	0	1	0	0
Cdk14_1	0	0	0	1
Mafb_1	1	1	1	1
Rpl37rt_1	0	0	0	0
Nid2_1	0	1	1	0
Zfp984_1	0	0	0	0
Adamts20_1	0	0	1	1
Esr1_3	0	0	0	0
Flnc_2	0	1	1	1
Tctn1_1	0	0	0	1
Caps2_2	0	0	0	1
Dnaaf2_1	0	1	1	1
Acbd5_3	0	1	1	1
Des_1	1	0	0	1
1700021F07Rik_1	0	1	0	0
9530027J09Rik_2	0	0	0	1
Atp6v1a_1	0	1	1	0
Mydgf_1	0	0	0	0
Kif12_1	1	0	1	0
Lrriq4_1	0	1	0	1
Rbm48_1	0	1	0	0
Dpcd_1	0	1	1	0
Casp1_1	0	1	0	0
Kctd17_1	0	0	0	1
4930507D10Rik_1	0	1	0	0
Bach2_2	0	0	0	0
D430019H16Rik_1	0	0	0	1
Slc9a5_1	0	0	1	1
Tmem134_1	0	0	0	1
Cd300lg_1	0	1	0	1
Sorcs3_1	0	1	0	0
Cracr2b_1	0	0	0	1
Rcbtb1_1	0	0	0	0
Lap3_1	0	0	0	1
Zfp708_1	0	0	0	0
Katnal2_1	0	0	1	0
Dvl2_1	0	0	0	1
Prcc_1	0	0	0	0
KY467642_1	0	0	0	1
Acp2_1	0	1	0	1
Gdf6_1	0	0	0	1
Lcn10_1	0	0	1	0
AK162388_1	0	1	0	0
Tial1_2	0	0	0	0
Frrs1_1	0	0	0	0
Stx1b_1	0	1	0	0
Mien1_1	0	1	0	0
Cnot6_1	0	0	1	0
AK046786_1	0	0	0	1
Ccdc138_1	0	1	0	1
Dntt_1	0	1	0	0
Tgif1_4	0	0	0	0
Pkd1_2	0	0	0	0
Lrif1_1	0	1	0	0
Isg20l2_1	0	0	0	0
Sirt3_1	0	1	0	1
Pbp2_1	0	1	0	0
Rnh1_1	0	0	0	1
Mir218-1_1	0	0	0	0
Bap1_1	0	0	0	1
Mthfd1_2	0	0	1	0
Selenos_1	1	0	1	1
Leprot_1	0	0	0	1
Tnfaip8l3_1	0	0	0	1
KY467929_1	0	0	0	1
Wapl_1	0	0	1	0
Osr1_1	1	0	0	1
5830405F06Rik_1	0	0	1	0
Elf1_2	0	1	0	0
Man2c1_1	0	0	0	0
Depdc1a_1	0	1	0	0
Tgfb3_1	1	0	0	0
Pfdn1_1	0	0	0	0
Aup1_1	0	0	0	0
Pnma2_1	0	1	0	1
Rbm4b_1	0	0	1	1
Seh1l_1	0	1	0	1
Hist2h3b_1	1	0	1	0
Tmsb10_2	0	0	0	1
S100a14_1	1	0	0	1
Elac2_2	0	0	0	1
Rnasel_1	0	0	0	0
Krtap4-2_1	1	0	0	0
Prss1_1	1	0	0	1
Wfdc1_2	0	1	0	1
Fam214a_2	0	0	0	0
Paqr3_1	0	1	1	1
Esrp1_2	0	0	0	1
Sfxn2_1	0	1	1	1
B4galnt4_1	1	1	0	1
Gne_2	0	0	0	1
Zrsr2_1	0	0	0	1
Nr2c2_1	0	0	1	0
Apol8_1	0	0	0	0
Slc25a15_2	0	0	0	1
Ryr2_2	0	0	0	0
Trim41_2	1	1	0	1
Dppa5a_1	0	0	0	1
Rnf133_1	0	0	1	0
Mtag2_1	0	0	0	0
Stk32a_1	0	0	1	1
Lta_1	0	1	0	0
Tnfrsf18_1	0	0	0	1
Tldc1_1	0	1	1	1
Zcchc24_1	0	0	0	0
Lim2_1	0	1	0	0
Spata1_1	0	0	0	1
2310009B15Rik_1	0	0	0	1
Hnf4a_2	0	0	1	1
Trhr_1	0	1	0	0
Gm5087_2	0	1	1	1
1700125G02Rik_1	0	0	0	0
Mir138-1_1	0	1	0	0
Kctd19_1	0	0	0	1
Stk38l_1	0	0	0	1
Mfsd4a_1	0	0	0	1
Wnt4_1	0	0	0	1
Gm16445_1	0	1	1	0
Cxcl17_1	0	0	1	1
Nfatc2_1	0	0	0	0
Cldn22_1	0	1	0	0
Serpina1a_2	0	1	0	1
Borcs7_1	0	0	0	0
Cpn1_3	0	1	0	1
Terb1_1	0	1	0	0
Csf1_2	0	1	0	0
Cog7_1	0	1	0	0
Wbp2nl_1	0	1	0	1
Angptl3_2	0	0	0	0
Mprip_3	0	0	0	0
Zfp446_1	0	0	0	0
Cd101_1	0	1	0	0
Alkal1_1	0	1	0	1
Sfrp1_1	0	0	1	0
Ttc23_1	0	0	0	0
Tril_1	0	1	0	1
Pnpla8_2	1	0	0	1
Zmym4_1	0	1	0	0
FJ188407_1	0	1	0	1
Rreb1_2	0	0	0	0
6330403K07Rik_1	1	1	0	1
AK082432_1	0	1	1	0
Ginm1_1	0	0	0	1
Asb2_3	0	1	0	0
Sacs_2	0	0	0	1
Nol4l_1	0	0	0	1
Cdk1_1	0	1	1	1
Kcna10_1	0	0	0	0
Ttc6_1	0	0	1	0
A930006I01Rik_1	0	0	0	1
Prx_1	0	1	1	0
Slc6a19_1	1	1	0	0
Ccndbp1_1	0	1	0	1
Kcnj6_2	0	1	0	1
Clcn7_1	0	0	1	0
Cttnbp2_1	0	1	0	1
Zbtb9_1	0	0	1	0
Tfrc_1	0	1	0	0
Gpr55_1	0	1	1	0
Ppp2r3a_2	0	1	0	1
Fxyd1_2	1	0	0	0
Sez6l_1	0	1	0	0
Tatdn1_1	0	1	0	0
Pla2g7_1	0	0	0	0
D330023K18Rik_1	0	0	0	0
Mindy2_2	0	0	0	0
Itgb3bp_1	0	0	0	0
Ano8_1	0	0	0	1
Esrra_1	0	0	0	1
Stfa2_1	1	0	0	0
AK006943_1	0	0	0	0
9930021J03Rik_1	0	0	0	1
Aldh3b1_1	0	1	0	1
Gal3st1_1	0	0	1	1
Coq10a_1	0	1	0	0
Suco_1	0	1	1	0
Itpr3_1	0	1	0	1
Sirpa_3	0	1	0	0
Magi1_1	0	1	0	1
Gapdh_1	1	0	0	1
Ppt2_2	1	0	0	1
Gorasp2_2	0	0	1	0
Ssr3_1	0	1	1	1
Nop9_1	0	0	1	1
Cpne4_1	0	0	0	0
Ism1_1	0	0	0	0
Ccbe1_1	0	0	0	0
Zfp715_1	0	0	0	0
Ccm2l_1	0	1	0	1
Khdc3_1	0	0	1	1
Coa6_1	0	1	1	1
Fcgr4_1	0	1	0	0
Prpf38b_1	0	1	1	1
Gzf1_1	0	0	0	1
Akt1s1_2	0	1	0	0
Lemd3_1	0	1	0	0
Cyfip1_1	0	0	0	1
Snora21_1	0	0	0	0
Tmod1_2	0	0	0	0
Cage1_2	0	1	0	0
Apoa4_2	0	1	0	0
Tff3_1	1	1	0	1
Svopl_1	1	1	0	1
Plcg1_2	0	1	0	0
Kif20a_1	0	0	1	1
Tacc2_3	0	0	0	0
Gm16157_1	0	1	1	0
Secisbp2_1	0	0	0	0
Ano4_1	0	1	0	0
Dhx34_1	0	0	0	1
Casp8ap2_2	0	0	0	1
Tmem114_1	0	1	0	0
Gm5885_1	1	1	0	0
Psmb1_1	0	0	0	0
Slc17a3_1	0	0	0	0
Akr1e1_1	0	0	1	0
Taf9b_1	0	1	0	1
Mir6361_1	0	0	0	0
Rubcn_1	0	1	0	1
Cfh_1	0	1	0	1
Cdk4_1	0	0	0	1
Rhag_1	0	1	1	1
Abhd10_1	0	1	0	1
Unc45a_1	0	1	0	0
Iqsec1_2	0	0	0	0
Cldn34c4_1	0	1	0	0
Slc38a7_1	0	0	1	0
E330020D12Rik_2	1	0	1	0
Klhl8_2	0	0	0	0
